date,time,latitude,longitude,depth,mag,id,place,type
2023-01-10,20:21:37.722,54.8063,-156.9389,14,3.8,ak023gvepye,"186 km SE of Perryville, Alaska",earthquake
2023-01-10,20:13:10.229,55.1987,-156.7946,10.9,3.4,ak023gvcy4u,"158 km SE of Chignik, Alaska",earthquake
2023-01-10,20:10:14.018,54.715,-157.0884,25.9,2.8,ak023gvcba1,"186 km SE of Perryville, Alaska",earthquake
2023-01-10,20:04:16.161,54.6707,-156.9348,33,3.2,ak023gvb0vu,"196 km SE of Perryville, Alaska",earthquake
2023-01-10,19:47:15.088,-27.7125,-63.2417,582.531,5.1,us7000j3gz,"30 km NE of Suncho Corral, Argentina",earthquake
2023-01-10,19:42:02.621,54.6549,-156.8296,22.4,5,ak023guxpjr,"202 km SE of Perryville, Alaska",earthquake
2023-01-10,19:37:01.550,18.8263,-64.3388,22,3.76,pr2023010002,"72 km NE of Cruz Bay, U.S. Virgin Islands",earthquake
2023-01-10,18:54:38.679,51.1391,-178.1392,20.6,3.2,ak023guex5u,"132 km SW of Adak, Alaska",earthquake
2023-01-10,18:32:14.700,40.9488333,-124.0303333,22.2,3.61,nc73830791,"6km E of McKinleyville, CA",earthquake
2023-01-10,18:11:09.764,35.5673,25.883,10.264,4.4,us7000j3gn,"36 km NNE of Eloúnda, Greece",earthquake
2023-01-10,17:11:25.969,-31.7346,-67.1856,134.666,4,us7000j3ga,"104 km E of Caucete, Argentina",earthquake
2023-01-10,16:56:02.099,53.9328,-166.4083,9.905,2.7,us7000j3sj,"10 km ENE of Dutch Harbor, Alaska",earthquake
2023-01-10,16:27:46.884,-6.2863,147.4343,68.799,4.3,us7000j3ex,"54 km WNW of Finschhafen, Papua New Guinea",earthquake
2023-01-10,16:17:05.364,27.6695,56.1949,10,4.3,us7000j3et,"54 km N of Bandar Abbas, Iran",earthquake
2023-01-10,16:02:02.089,51.921,178.629,10,2.6,us7000j3sb,"Rat Islands, Aleutian Islands, Alaska",earthquake
2023-01-10,16:01:46.672,31.67959131,-104.3602233,5.565991211000001,2.5,tx2023arrh,western Texas,earthquake
2023-01-10,15:34:50.590,36.0841667,-118.9036667,7.64,3.15,ci40155183,"10km ENE of Porterville, CA",earthquake
2023-01-10,15:17:04.627,-17.3885,-174.378,168.708,4.6,us7000j3ej,"145 km NNW of Neiafu, Tonga",earthquake
2023-01-10,14:43:42.886,-20.2956,-177.636,524.576,4.2,us7000j5jm,Fiji region,earthquake
2023-01-10,14:08:42.300,11.7025,143.1725,10,4.9,us7000j3ec,"237 km SW of Merizo Village, Guam",earthquake
2023-01-10,14:05:23.658,52.0546,179.9245,150.6,2.5,ak023grqnt9,"237 km W of Adak, Alaska",earthquake
2023-01-10,13:23:21.665,51.9075,-171.487,20.4,2.9,ak023gr92y8,"188 km E of Atka, Alaska",earthquake
2023-01-10,13:09:45.932,32.47650146,-102.0206507,9.121622721,2.6,tx2023arlo,"28 km SSW of Los Ybanez, Texas",earthquake
2023-01-10,12:19:51.260,19.238,-68.9336,5,4.08,pr2023010003,"30 km NNE of Miches, Dominican Republic",earthquake
2023-01-10,10:54:48.397,52.8964,-167.4238,25.3,2.5,ak023gpnhco,"Fox Islands, Aleutian Islands, Alaska",earthquake
2023-01-10,09:44:19.767,-21.7862,-68.5932,162.273,4.3,us7000j3da,"81 km NNE of Calama, Chile",earthquake
2023-01-10,09:05:46.001,55.3437,-149.2659,12.069,4,us7000j3d3,Gulf of Alaska,earthquake
2023-01-10,08:27:45.701,12.1672,-88.2306,39.367,4.7,us7000j3d2,"106 km SW of Jiquilillo, Nicaragua",earthquake
2023-01-10,08:21:24.225,-10.6927,166.06,172.13,5,us7000j3d1,"28 km E of Lata, Solomon Islands",earthquake
2023-01-10,07:42:58.395,38.1589,74.1477,171.45,4.4,us7000j3cu,"15 km E of Murghob, Tajikistan",earthquake
2023-01-10,07:41:31.435,50.208,-174.0964,6.5,2.7,ak023gnscyf,"221 km S of Atka, Alaska",earthquake
2023-01-10,07:38:31.473,39.455,26.2697,10,4.9,us7000j3cr,"6 km SW of Behram, Turkey",earthquake
2023-01-10,06:59:49.720,37.7398333,-122.128,6.75,2.72,nc73830631,"3km NE of San Leandro, CA",earthquake
2023-01-10,06:35:34.006,-2.4396,140.704,24.413,4.2,us7000j5j9,"10 km N of Jayapura, Indonesia",earthquake
2023-01-10,06:19:01.530,18.1315,-67.2398333333333,19.61,2.62,pr71391968,"8 km NW of Puerto Real, Puerto Rico",earthquake
2023-01-10,06:13:47.520,19.5533333333333,-156.004333333333,36.72,2.67,hv73300642,"4 km WSW of Kahaluu-Keauhou, Hawaii",earthquake
2023-01-10,06:01:52.710,18.8468,-64.405,37,3.83,pr2023010001,"70 km NE of Cruz Bay, U.S. Virgin Islands",earthquake
2023-01-10,05:48:35.002,53.1421,-166.8644,35,3.2,us6000jj9n,"84 km SSW of Unalaska, Alaska",earthquake
2023-01-10,05:24:48.618,-15.0035,167.2362,109.853,5.7,us7000j3cb,"18 km ENE of Port-Olry, Vanuatu",earthquake
2023-01-10,04:45:04.240,17.9865,-66.8863,13,3.52,pr2023010000,"0 km NNE of Maria Antonia, Puerto Rico",earthquake
2023-01-10,04:29:14.153,14.0287,145.0201,141.317,4.4,us7000j5j6,"56 km NNE of Yigo Village, Guam",earthquake
2023-01-10,04:05:45.371,-18.1047,-177.8817,620.364,4.1,us7000j5j5,Fiji region,earthquake
2023-01-10,03:54:42.166,46.4367,149.6426,175.597,4,us7000j5j4,"192 km NE of Kuril’sk, Russia",earthquake
2023-01-10,02:54:40.876,52.2201,159.8177,35,4.4,us7000j5j3,"off the east coast of the Kamchatka Peninsula, Russia",earthquake
2023-01-10,02:49:33.074,-7.0226,129.9937,93.765,4.5,us7000j3bv,"Kepulauan Babar, Indonesia",earthquake
2023-01-10,02:39:01.334,-39.1366,-91.3738,10,4.4,us7000j5j2,West Chile Rise,earthquake
2023-01-10,01:43:03.620,26.7458,96.539,57.15,4.6,us7000j3bs,Myanmar,earthquake
2023-01-10,01:22:01.836,52.6498,-168.5549,29.8,3.2,ak023gk3mhf,"38 km SSE of Nikolski, Alaska",earthquake
2023-01-10,00:16:14.530,52.2154,-168.1442,17.9,2.8,ak023gjgxs2,"94 km SSE of Nikolski, Alaska",earthquake
2023-01-10,00:12:13.230,19.3206666666667,-64.7953333333333,23.54,3.43,pr71391858,"109 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2023-01-09,23:57:54.409,51.5073,176.8714,26.9,2.6,ak023f9vfdq,"292 km ESE of Attu Station, Alaska",earthquake
2023-01-09,23:56:11.060,19.2566666666667,-64.8893333333333,7.12,3.26,pr71391838,"101 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2023-01-09,23:51:03.447,-60.2794,-28.2423,10,4.8,us7000j3c9,South Sandwich Islands region,earthquake
2023-01-09,23:33:37.734,53.8808,-165.1234,55.597,3.8,us7000j3b9,"51 km ESE of Akutan, Alaska",earthquake
2023-01-09,23:23:53.094,31.67798749,-104.3957406,6.440063477,3.1,tx2023aqki,"55 km S of Whites City, New Mexico",earthquake
2023-01-09,22:59:58.151,35.5311,25.8453,10,4.3,us7000j3b4,"31 km NNE of Eloúnda, Greece",earthquake
2023-01-09,22:41:28.087,-6.2921,104.8324,57.413,4.8,us7000j3as,"106 km SSW of Bandar Lampung, Indonesia",earthquake
2023-01-09,22:40:40.127,53.094,-166.8632,35,3,us6000jja9,"89 km SSW of Unalaska, Alaska",earthquake
2023-01-09,22:28:44.891,-31.1902,-13.3584,10,4.8,us7000j5h7,southern Mid-Atlantic Ridge,earthquake
2023-01-09,22:20:28.555,-7.0822,129.9562,97.941,4.2,us7000j3ai,"Kepulauan Babar, Indonesia",earthquake
2023-01-09,21:49:02.500,36.8201667,-121.555,3.94,2.84,nc73830451,"3km SSW of San Juan Bautista, CA",earthquake
2023-01-09,21:40:34.417,-17.842,-178.0687,497.676,4.5,us7000j3a9,"278 km E of Levuka, Fiji",earthquake
2023-01-09,21:28:09.512,15.9298,41.7705,10,4.9,us7000j3a6,"93 km SSW of Farasān, Saudi Arabia",earthquake
2023-01-09,21:25:22.106,-7.1707,129.7044,77.896,4.5,us7000j3af,"Kepulauan Babar, Indonesia",earthquake
2023-01-09,21:23:19.200,19.173,-155.500333333333,31.42,3.11,hv73300277,"4 km SW of Pāhala, Hawaii",earthquake
2023-01-09,21:21:54.599,-15.5003,166.5448,29.399,5,us7000j3a7,Vanuatu,earthquake
2023-01-09,19:58:32.484,52.0867,-165.9995,25.1,2.5,ak023f7huy8,"202 km S of Unalaska, Alaska",earthquake
2023-01-09,19:42:56.460,33.396,-116.3966667,4.89,3.18,ci40155015,"16km N of Borrego Springs, CA",earthquake
2023-01-09,19:36:18.786,-15.1927,166.7571,37.476,4.7,us7000j5gw,Vanuatu,earthquake
2023-01-09,18:43:55.583,-7.1371,130.0813,91.237,4.1,us7000j5gu,"Kepulauan Tanimbar, Indonesia",earthquake
2023-01-09,18:40:00.986,-15.0536,166.7769,9.366,4.4,us7000j5gt,Vanuatu,earthquake
2023-01-09,18:09:53.934,-7.0874,130.0757,107.572,5.4,us7000j38c,"Kepulauan Tanimbar, Indonesia",earthquake
2023-01-09,17:49:05.960,38.7881667,-122.7616667,2.03,2.7,nc73830356,"1km NNW of The Geysers, CA",earthquake
2023-01-09,17:47:35.057,-7.0642,130.0039,105.249,7.6,us7000j36j,"Pulau Pulau Tanimbar, Indonesia",earthquake
2023-01-09,17:31:12.500,15.9951,41.7008,10,4.7,us7000j36e,"90 km SSW of Farasān, Saudi Arabia",earthquake
2023-01-09,17:22:52.045,-14.9001,-177.4626,378.112,4.4,us7000j5gr,"95 km SE of Alo, Wallis and Futuna",earthquake
2023-01-09,17:17:15.247,-8.7684,124.5085,35,4.4,us7000j5gp,"49 km NNE of Pante Makasar, Timor Leste",earthquake
2023-01-09,17:08:51.010,33.4215,142.0726,10,4.3,us7000j5gq,"250 km SE of Katsuura, Japan",earthquake
2023-01-09,16:48:10.190,19.5681666666667,-156.243166666667,32.42,2.71,hv73300112,"26 km WSW of Kailua-Kona, Hawaii",earthquake
2023-01-09,16:03:08.968,52.8854,-161.7932,12,2.9,ak023f5dpxq,"243 km SSE of False Pass, Alaska",earthquake
2023-01-09,14:45:26.458,51.5112,-178.3937,4.9,3.1,ak023f4fw15,"128 km WSW of Adak, Alaska",earthquake
2023-01-09,14:40:04.330,39.9291667,-120.747,2.32,2.75,nc73830301,"3km N of Greenhorn, CA",earthquake
2023-01-09,14:26:51.770,36.5941667,-121.2033333,6.82,2.5,nc73830291,"9km NW of Pinnacles, CA",earthquake
2023-01-09,13:57:57.045,-59.2281,-25.5739,35,4.8,us7000j34u,South Sandwich Islands region,earthquake
2023-01-09,12:51:34.613,24.299,98.7509,10,4.2,us7000j5gk,Myanmar-China border region,earthquake
2023-01-09,12:32:45.190,18.9173333333333,-65.144,23.52,3.14,pr71391783,"67 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2023-01-09,12:26:31.350,-9.057,111.1211,55.39,5.2,us7000j34c,"126 km SSW of Trenggalek, Indonesia",earthquake
2023-01-09,11:54:04.060,14.7007,145.5852,124.461,4.6,us7000j349,"29 km S of San Jose Village, Northern Mariana Islands",earthquake
2023-01-09,11:31:48.858,23.4009,121.3509,17.209,4.2,us7000j344,"68 km SSW of Hualien City, Taiwan",earthquake
2023-01-09,11:12:21.298,-4.4396,149.9622,550.25,4.3,us7000j342,"124 km N of Kimbe, Papua New Guinea",earthquake
2023-01-09,11:05:28.493,-6.8093,129.5281,149.654,4.4,us7000j33z,Banda Sea,earthquake
2023-01-09,11:01:37.140,29.6048,-43.0026,10,4.4,us7000j5gf,northern Mid-Atlantic Ridge,earthquake
2023-01-09,10:47:49.280,36.1711667,-118.029,2.17,2.63,ci40154919,"12km S of Olancha, CA",earthquake
2023-01-09,09:09:45.056,-20.0359,-69.3901,116.451,4.2,us7000j33j,"81 km ENE of Iquique, Chile",earthquake
2023-01-09,08:46:47.910,19.0091666666667,-65.0946666666667,28.6,3.17,pr71391753,"75 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2023-01-09,08:45:57.564,31.60961496,-104.0029631,9.936352539,2.8,tx2023aphj,"38 km NNW of Toyah, Texas",earthquake
2023-01-09,08:43:57.104,-28.7823,-72.7986,10,4.3,us7000j33d,"192 km NW of Coquimbo, Chile",earthquake
2023-01-09,08:37:57.274,41.6731,143.4023,37.415,4.2,us7000j33f,"Hokkaido, Japan region",earthquake
2023-01-09,08:17:04.259,-20.741,-178.7526,593.383,4.4,us7000j33a,Fiji region,earthquake
2023-01-09,07:53:12.013,28.94989014,-98.02286305,3.399210612,2.5,tx2023apfq,southern Texas,earthquake
2023-01-09,07:22:58.641,-7.1675,125.3648,441.234,4.3,us7000j32x,"155 km N of Dili, Timor Leste",earthquake
2023-01-09,07:11:57.677,35.5454,25.8502,10,4.1,us7000j32w,"33 km NNE of Eloúnda, Greece",earthquake
2023-01-09,06:24:17.232,-5.2463,153.3525,36.269,5.2,us7000j32n,"156 km SE of Kokopo, Papua New Guinea",earthquake
2023-01-09,06:24:04.480,41.9789,-119.5431,2.9,2.6,nn00854671,"52 km ENE of Fort Bidwell, California",earthquake
2023-01-09,06:10:36.369,44.5287,-114.6635,17.344,2.6,us7000j32l,"34 km W of Challis, Idaho",earthquake
2023-01-09,05:26:59.550,19.1756666666667,-155.501166666667,31.27,2.7,hv73299727,"Island of Hawaii, Hawaii",earthquake
2023-01-09,04:48:16.893,36.5315,70.9571,193.763,4,us7000j329,"Hindu Kush region, Afghanistan",earthquake
2023-01-09,04:35:53.887,-14.7608,166.9993,14.712,4.4,us7000j5gc,"32 km NNW of Port-Olry, Vanuatu",earthquake
2023-01-09,04:33:36.909,-9.0802,123.9138,117.27,4.1,us7000j5gb,"53 km WNW of Pante Makasar, Timor Leste",earthquake
2023-01-09,03:45:28.566,-9.0024,124.1028,102.413,4.4,us7000j325,Timor region,earthquake
2023-01-09,02:50:39.199,40.3766,19.4481,15.967,4.1,us7000j31z,"6 km NNW of Orikum, Albania",earthquake
2023-01-09,02:39:30.010,-14.8832,166.6408,10,4.4,us7000j5g4,"49 km WNW of Port-Olry, Vanuatu",earthquake
2023-01-09,02:05:20.146,-24.0611,-67.0607,202.486,4.2,us7000j31u,"77 km WNW of San Antonio de los Cobres, Argentina",earthquake
2023-01-09,02:02:10.199,31.60753993,-103.9702739,8.329602051,2.7,tx2023aoub,"36 km NNW of Toyah, Texas",earthquake
2023-01-09,01:48:00.142,-14.9463,166.7685,10,5,us7000j31r,"34 km WNW of Port-Olry, Vanuatu",earthquake
2023-01-09,01:46:13.087,-14.9141,166.9082,30.524,5.2,us7000j31q,"22 km NW of Port-Olry, Vanuatu",earthquake
2023-01-09,00:37:38.264,-14.9368,166.7335,37.928,4.8,us7000j5g2,Vanuatu,earthquake
2023-01-09,00:09:37.029,-14.9974,166.7066,36.037,4.2,us7000j5g6,"39 km W of Port-Olry, Vanuatu",earthquake
2023-01-08,22:54:19.247,-8.698,122.8654,125.934,4,us7000j593,"72 km E of Maumere, Indonesia",earthquake
2023-01-08,22:33:21.160,37.058,71.3902,117.646,4.6,us7000j31e,"Hindu Kush region, Afghanistan",earthquake
2023-01-08,22:20:11.475,28.93890381,-98.03733915,4.915405273,3.4,tx2023aoms,"5 km SSW of Falls City, Texas",earthquake
2023-01-08,21:47:29.447,31.006442,-103.6457569,10.70759277,3.2,tx2023aolq,"9 km ENE of Balmorhea, Texas",earthquake
2023-01-08,21:12:18.189,-15.0776,166.9387,34.436,4.6,us7000j58z,"14 km WSW of Port-Olry, Vanuatu",earthquake
2023-01-08,20:56:34.389,-15.191,166.9059,36.526,4.4,us7000j590,"24 km SW of Port-Olry, Vanuatu",earthquake
2023-01-08,20:23:58.691,-21.0474,-68.6382,128.382,4.3,us7000j314,"158 km N of Calama, Chile",earthquake
2023-01-08,20:02:04.863,1.5351,128.2597,81.403,4.3,us7000j58p,"Halmahera, Indonesia",earthquake
2023-01-08,19:57:15.995,-8.8992,-108.538,10,4.6,us7000j58n,central East Pacific Rise,earthquake
2023-01-08,19:47:02.832,-15.1262,166.6284,10,4.4,us7000j592,Vanuatu,earthquake
2023-01-08,19:38:29.302,14.6033,144.2877,8.225,4.3,us7000j58m,"133 km NNW of Asan-Maina Village, Guam",earthquake
2023-01-08,19:35:55.290,17.8228333333333,-66.907,12.23,2.51,pr71391708,Puerto Rico region,earthquake
2023-01-08,19:31:29.435,60.4692,-152.0598,89.4,2.7,ak023djspu9,"42 km W of Kalifornsky, Alaska",earthquake
2023-01-08,19:28:46.781,-33.0169,-71.356,55.979,4.3,us7000j30u,"3 km NNE of Villa Alemana, Chile",earthquake
2023-01-08,18:32:24.317,-25.8928,179.8259,492.273,4.6,us7000j30q,south of the Fiji Islands,earthquake
2023-01-08,18:29:12.038,55.3675,-154.0944,11.5,2.6,ak023dj6tgq,"175 km S of Akhiok, Alaska",earthquake
2023-01-08,18:16:20.124,-15.131,166.9092,43.662,4.6,us7000j58y,"20 km WSW of Port-Olry, Vanuatu",earthquake
2023-01-08,18:11:46.508,60.2086,-152.4404,87.6,3.6,ak023dj3181,"46 km WNW of Ninilchik, Alaska",earthquake
2023-01-08,17:15:08.903,-15.1071,166.7275,35,5,us7000j30e,"37 km W of Port-Olry, Vanuatu",earthquake
2023-01-08,17:12:57.253,-24.2781,179.9441,489.216,4.4,us7000j309,south of the Fiji Islands,earthquake
2023-01-08,16:49:21.794,-15.2096,166.8575,35,4.7,us7000j305,"29 km SW of Port-Olry, Vanuatu",earthquake
2023-01-08,16:36:15.920,51.9785,-176.0136,126.7,2.5,ak023di1gzo,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2023-01-08,16:28:14.735,37.7857,126.2032,13.218,3.6,us7000j304,"14 km SSE of Yŏnan-ŭp, North Korea",earthquake
2023-01-08,15:33:39.351,-15.2982,166.4209,35,4.6,us7000j2zt,"75 km WSW of Port-Olry, Vanuatu",earthquake
2023-01-08,15:06:29.739,-15.1966,166.935,35,4.6,us7000j58t,"22 km SW of Port-Olry, Vanuatu",earthquake
2023-01-08,15:03:20.821,-15.1089,166.8434,35,4.8,us7000j58r,"25 km WSW of Port-Olry, Vanuatu",earthquake
2023-01-08,14:11:27.791,-15.1022,166.8217,35,4.1,us7000j58g,Vanuatu,earthquake
2023-01-08,14:09:02.779,55.9716,162.636,49.284,4.6,us7000j2zp,"30 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake
2023-01-08,14:07:47.695,31.15251661,-103.7240474,9.57644043,2.6,tx2023anwm,western Texas,earthquake
2023-01-08,14:04:46.717,31.61160046,-103.9577843,6.028735352,2.5,tx2023anwk,western Texas,earthquake
2023-01-08,13:50:08.737,-15.1521,166.7046,35,4.7,us7000j2zj,Vanuatu,earthquake
2023-01-08,13:48:00.547,-21.0805,-176.4039,213.302,4.2,us7000j58b,"123 km W of Haveluloto, Tonga",earthquake
2023-01-08,13:35:02.752,-15.1874,166.8996,35,4.4,us7000j58l,"24 km SW of Port-Olry, Vanuatu",earthquake
2023-01-08,13:24:30.153,-15.1082,166.9271,35,4.8,us7000j2ze,"17 km WSW of Port-Olry, Vanuatu",earthquake
2023-01-08,13:23:29.749,52.1964,179.3919,179.97,4.2,us7000j58c,"275 km W of Adak, Alaska",earthquake
2023-01-08,13:14:57.823,-15.1061,166.8244,35,4.6,us7000j58d,"27 km WSW of Port-Olry, Vanuatu",earthquake
2023-01-08,13:03:50.697,-15.1514,166.7468,35,4.8,us7000j58k,"37 km WSW of Port-Olry, Vanuatu",earthquake
2023-01-08,13:02:32.206,-14.9874,166.8291,35,4.8,us7000j589,"26 km WNW of Port-Olry, Vanuatu",earthquake
2023-01-08,12:59:04.071,-15.0166,166.6938,28.251,4.7,us7000j588,"40 km W of Port-Olry, Vanuatu",earthquake
2023-01-08,12:51:28.586,-15.0113,166.6939,35,4.2,us7000j597,"40 km W of Port-Olry, Vanuatu",earthquake
2023-01-08,12:49:04.608,-15.0854,166.6611,34.645,4.8,us7000j587,Vanuatu,earthquake
2023-01-08,12:48:16.164,-14.8069,166.7606,35,4.2,us7000j596,"42 km NW of Port-Olry, Vanuatu",earthquake
2023-01-08,12:42:44.625,53.9135,-165.5983,79.28,3.4,us6000jj9a,"27 km SSE of Akutan, Alaska",earthquake
2023-01-08,12:40:23.359,-14.968,166.8093,35,4.8,us7000j594,"29 km WNW of Port-Olry, Vanuatu",earthquake
2023-01-08,12:32:42.219,-14.9383,166.8778,27.719,7,us7000j2yw,"23 km WNW of Port-Olry, Vanuatu",earthquake
2023-01-08,11:31:32.827,-7.516,147.1755,54.823,4.4,us7000j586,"54 km ESE of Wau, Papua New Guinea",earthquake
2023-01-08,10:44:59.725,38.6604,75.7027,10,4.2,us7000j584,"93 km SSW of Kashgar, China",earthquake
2023-01-08,10:27:49.405,61.351,-149.5651,30.3,2.9,ak023def02g,"3 km N of Eagle River, Alaska",earthquake
2023-01-08,10:22:40.092,53.2476,-164.453,19.907,4.8,us7000j2yf,"131 km SE of Akutan, Alaska",earthquake
2023-01-08,10:00:42.480,19.2146,-155.4858,36.322,2.6,us7000j2ya,"1 km NNW of Pāhala, Hawaii",earthquake
2023-01-08,10:00:31.054,-18.2202,-177.8804,507.318,4.3,us7000j2yb,"297 km E of Levuka, Fiji",earthquake
2023-01-08,09:25:06.770,19.0355,-65.0655,22.51,2.87,pr71391648,Puerto Rico region,earthquake
2023-01-08,09:19:05.903,51.5723,178.662,71.246,2.6,us6000jj98,"Rat Islands, Aleutian Islands, Alaska",earthquake
2023-01-08,08:58:40.240,18.9135,-64.7086666666667,42.57,3.39,pr71391643,Virgin Islands region,earthquake
2023-01-08,08:46:47.610,19.0226666666667,-65.0256666666667,10.57,3.28,pr71391633,"76 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2023-01-08,08:35:08.330,17.9371666666667,-67.0256666666667,10.51,2.86,pr71391613,Puerto Rico region,earthquake
2023-01-08,07:54:36.080,18.9743333333333,-65.1248333333333,33.08,3.27,pr71391588,Virgin Islands region,earthquake
2023-01-08,07:44:38.562,-9.1375,-108.3746,10,4.7,us7000j2xu,central East Pacific Rise,earthquake
2023-01-08,07:42:56.600,38.7941666,-122.7473297,-0.63,2.66,nc73829906,"2km NNE of The Geysers, CA",earthquake
2023-01-08,07:28:30.306,63.2225,-150.6819,128.4,3.6,ak023dcmvjq,"63 km SE of Denali National Park, Alaska",earthquake
2023-01-08,07:12:28.022,52.0288,-175.2156,99.7,2.7,ak023dcjfxv,"71 km WSW of Atka, Alaska",earthquake
2023-01-08,06:59:38.660,19.0126,-65.0768,23,4.16,pr2023008000,"75 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2023-01-08,06:49:12.855,60.0457,-152.9715,113.4,2.6,ak023dc5wlq,"69 km ENE of Pedro Bay, Alaska",earthquake
2023-01-08,06:39:55.744,-32.5324,57.1292,10,4.8,us7000j2x7,Southwest Indian Ridge,earthquake
2023-01-08,06:18:08.511,-44.6466,167.3898,12.931,4.5,us7000j2wz,"89 km NNW of Te Anau, New Zealand",earthquake
2023-01-08,05:54:06.534,9.4284,-85.4572,36.554,4.5,us7000j2wv,"50 km S of Sámara, Costa Rica",earthquake
2023-01-08,05:22:59.886,52.3946,-169.5119,14.4,2.7,ak023dbevlp,"74 km SW of Nikolski, Alaska",earthquake
2023-01-08,04:38:01.297,53.3304,171.2831,35,2.9,us7000j598,"138 km WNW of Attu Station, Alaska",earthquake
2023-01-08,03:37:44.088,-17.8,-178.6206,547.133,4.1,us7000j582,"220 km E of Levuka, Fiji",earthquake
2023-01-08,02:49:01.299,59.7946,-142.334,15.7,2.7,ak023d9s5g5,Gulf of Alaska,earthquake
2023-01-08,02:27:07.287,31.60435823,-103.9589637,7.764025879,2.5,tx2023amzj,"35 km NNW of Toyah, Texas",earthquake
2023-01-08,02:04:19.513,-22.4016,-177.9185,361.272,4.1,us7000j57r,south of the Fiji Islands,earthquake
2023-01-08,02:03:02.307,16.3666,-93.951,108.345,4.1,us7000j2w4,"9 km NNE of Lázaro Cárdenas, Mexico",earthquake
2023-01-08,01:16:25.680,37.0671,141.5081,42.781,4.6,us7000j2vx,"55 km E of Iwaki, Japan",earthquake
2023-01-08,00:50:26.470,19.2016666666667,-155.679333333333,0.88,2.57,hv73298822,"16 km NNW of Wai‘ōhinu, Hawaii",earthquake
2023-01-08,00:49:42.050,51.7957,-175.9533,212.1,2.8,ak023d8ldaw,"47 km E of Adak, Alaska",earthquake
2023-01-08,00:32:41.379,36.2404,143.0013,10,4.5,us7000j2vs,"203 km ENE of Hasaki, Japan",earthquake
2023-01-07,23:11:48.080,18.2691666666667,-67.1151666666667,22.64,2.79,pr71391533,"0 km SSE of Espino, Puerto Rico",earthquake
2023-01-07,23:00:34.024,7.5823,126.4929,145.576,4.9,us7000j2vd,"Mindanao, Philippines",earthquake
2023-01-07,21:18:36.949,11.9644,92.6224,31.088,4.2,us7000j2v1,"31 km NNW of Bamboo Flat, India",earthquake
2023-01-07,21:16:54.330,19.1998329162598,-155.380661010742,32.4599990844727,2.52,hv73298742,"10 km E of Pāhala, Hawaii",earthquake
2023-01-07,20:59:34.945,50.5111,155.2432,142.623,4.6,us7000j2ux,"65 km WSW of Severo-Kuril’sk, Russia",earthquake
2023-01-07,20:23:20.447,-4.4409,144.2064,97.74,4.5,us7000j2ut,"near the north coast of New Guinea, Papua New Guinea",earthquake
2023-01-07,20:01:33.816,51.171,-179.2929,35,2.5,us6000jj6v,"200 km WSW of Adak, Alaska",earthquake
2023-01-07,19:02:08.020,18.8863,-68.9785,62,3.82,pr2023007000,"13 km SE of Miches, Dominican Republic",earthquake
2023-01-07,18:51:36.545,-21.5795,-179.1652,582.979,4.6,us7000j2uk,Fiji region,earthquake
2023-01-07,17:36:44.626,50.1393,179.8411,10,3.1,us7000j2vw,"Rat Islands, Aleutian Islands, Alaska",earthquake
2023-01-07,16:40:24.908,-3.8105,133.4705,10,4.8,us7000j2tu,"216 km NNE of Tual, Indonesia",earthquake
2023-01-07,16:39:22.120,37.4293333,-121.7856667,4.14,2.46,nc73829691,"8km NNE of Alum Rock, CA",earthquake
2023-01-07,16:18:57.351,-56.349,-27.4039,74.758,4.9,us7000j2tv,South Sandwich Islands region,earthquake
2023-01-07,15:30:35.535,-16.2467,-174.0051,183.894,5.3,us7000j2tk,"39 km SW of Hihifo, Tonga",earthquake
2023-01-07,14:42:37.775,37.4697,141.6841,49.478,4.7,us7000j2td,"60 km E of Namie, Japan",earthquake
2023-01-07,13:35:40.825,54.3798,-159.7582,23.8,2.9,ak023bspnjv,"116 km SSE of Sand Point, Alaska",earthquake
2023-01-07,12:39:06.991,51.1802,-176.3466,55,3.3,ak023bs506d,"79 km SSE of Adak, Alaska",earthquake
2023-01-07,11:58:47.459,-10.0489,161.8872,121.188,4.6,us7000j2sp,"45 km N of Kirakira, Solomon Islands",earthquake
2023-01-07,11:21:25.214,23.5066,121.4108,27.01,4.2,us7000j2sk,"55 km SSW of Hualien City, Taiwan",earthquake
2023-01-07,10:45:03.214,19.5141,-109.2566,10,4.3,us7000j2sb,Revilla Gigedo Islands region,earthquake
2023-01-07,10:35:04.960,18.0806666666667,-65,5.48,2.46,pr71391458,"29 km SSW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2023-01-07,09:20:53.870,19.0106666666667,-65.4886666666667,20.16,3.17,pr71391453,Puerto Rico region,earthquake
2023-01-07,08:58:10.315,-38.4187,176.0906,169.01,4.1,us7000j2s0,"28 km SE of Tokoroa, New Zealand",earthquake
2023-01-07,08:49:03.981,-2.47,140.61,28.767,4.7,us7000j4xm,"13 km WNW of Jayapura, Indonesia",earthquake
